"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"rogdi_OG0010910",3607.85027133641,5.33494939700664,0.272956375331297,19.5450624317949,1.65634323225725e-70,1.47760873983094e-67,5.33494939700664,4.54435273502866e-85,3.71614444906969e-82,5.30836407927124,4.17810410341313e-54,1.65634323225725e-70,1.47760873983094e-67,TRUE,TRUE,FALSE,TRUE
"Su(var)3-9_OG0001398",2064.0095059087,2.72571695315922,0.12985469452827,20.9905153068287,3.72883343684865e-66,3.04925354298299e-63,2.72571695315922,8.00730112986785e-98,7.85756459873932e-95,2.71258455649206,7.25061380463482e-38,3.72883343684865e-66,3.04925354298299e-63,TRUE,TRUE,FALSE,TRUE
"eIF4B_OG0013097_OG0",2496.56415521384,-11.0248408939271,0.667001459459508,-16.5289606755297,2.15848922596066e-56,1.62932729033476e-53,-11.0248408939271,2.27024430244158e-61,1.17252143893996e-58,-10.9492651950791,2.09208406103067e-48,2.15848922596066e-56,1.62932729033476e-53,TRUE,TRUE,TRUE,FALSE
"Arc1_OG0002768_OG0",7507.25670701898,-13.2996975753746,0.840315232080459,-15.8270337935528,1.08395965597948e-52,7.11998201456483e-50,-13.2996975753746,2.02547048068819e-56,8.28164242791382e-54,-13.1932163031423,6.15568845485496e-46,1.08395965597948e-52,7.11998201456483e-50,TRUE,TRUE,TRUE,FALSE
"Rpt3R_OG0004561",424.50293491654,-5.22712005631818,0.310346386420098,-16.8428578035464,1.08834943665008e-52,7.11998201456483e-50,-5.22712005631818,1.18378718247693e-63,6.83323742449771e-61,-5.18777282366648,8.7122608003992e-40,1.08834943665008e-52,7.11998201456483e-50,TRUE,TRUE,TRUE,FALSE
"CG5254_OG0003190_OG0",1500.68832756177,10.5044509359493,0.660344475917895,15.9075320821725,3.76812200990372e-52,2.17509301665795e-49,10.5044509359493,5.61849744135725e-57,2.39714414747994e-54,10.3923210702289,2.00171100341862e-44,3.76812200990372e-52,2.17509301665795e-49,TRUE,TRUE,FALSE,TRUE
"CG18278_OG0003084_OG0",576.49913330734,-5.58254027708906,0.335436070164987,-16.6426355828198,3.67262020662607e-52,2.17509301665795e-49,-5.58254027708906,3.42218298849559e-62,1.86566009256151e-59,-5.54225579708696,5.29086230939726e-40,3.67262020662607e-52,2.17509301665795e-49,TRUE,TRUE,TRUE,FALSE
"Sdic4_OG0000548_OG2",4794.66459892926,-2.67432444647192,0.143875454249781,-18.5877741301796,6.69327602900155e-52,3.64895098181068e-49,-2.67432444647192,4.03582010629593e-77,3.04642328485246e-74,-2.65941500070794,4.50478151416605e-29,6.69327602900155e-52,3.64895098181068e-49,TRUE,TRUE,TRUE,FALSE
"CG32817_OG0000601_OG0",381.09796968574,-3.43133094692703,0.197469271067342,-17.3765311857401,3.77625692747821e-50,1.95033732786019e-47,-3.43133094692703,1.24245150674217e-67,8.70869759690066e-65,-3.40747027897968,1.58701205763628e-32,3.77625692747821e-50,1.95033732786019e-47,TRUE,TRUE,TRUE,FALSE
"Unc-115b_OG0001386_OG0",4824.40918706028,-3.59499888126368,0.211482707768288,-16.9990204835213,8.4283504882643e-49,4.13537016706688e-46,-3.59499888126368,8.35035541668872e-65,5.1213773564979e-62,-3.57083640649122,2.560072439884e-32,8.4283504882643e-49,4.13537016706688e-46,TRUE,TRUE,TRUE,FALSE
"ProsÎ±1R_OG0001600_OG0",4679.4952750912,-13.1047148894493,0.86424155775473,-15.1632547311135,1.7569889417823e-48,8.21015832652844e-46,-13.1047148894493,6.19231162252604e-52,2.43060615807392e-49,-12.9937828348214,4.67442318929422e-42,1.7569889417823e-48,8.21015832652844e-46,TRUE,TRUE,TRUE,FALSE
"CG30043_OG0000025_OG2",135.370048327324,-4.77826768671625,0.300013368447595,-15.9268492315565,1.93513754533813e-46,8.63159306018323e-44,-4.77826768671625,4.12631729328999e-57,1.8405250726843e-54,-4.73842567972429,5.6130328757654e-34,1.93513754533813e-46,8.63159306018323e-44,TRUE,TRUE,TRUE,FALSE
"CG34057_OG0011334",292.782950077824,-5.41209384321679,0.357119689903546,-15.1548458296392,2.38446720103632e-43,1.0173381149465e-40,-5.41209384321679,7.03803778433794e-52,2.6563178760657e-49,-5.36219977033668,9.8059949007083e-33,2.38446720103632e-43,1.0173381149465e-40,TRUE,TRUE,TRUE,FALSE
